index,road,id,model_type,condition,name,lat,lon,length,bridge_name,in,out
2440,N2,1002440,bridge,A,,24.4243327,91.5680271,256.0,SHUKCHAR,,
2441,N2,1002441,link,,,24.4248049,91.5681104,48.0,,,
2442,N2,1002442,bridge,A,,24.4260827,91.5682493,139.0,SUCK CHAR BOX CULVERT,,
2443,N2,1002443,bridge,A,,24.426416,91.5682493,38.0,COLTANPUR BOX CULVERT,,
2444,N2,1002444,bridge,A,,24.4274716,91.5681938,139.0,COLYANPUR BOX CULVERT,,
2445,N2,1002445,bridge,A,,24.4288882,91.5679438,146.0,SHAMREPUR BOX CULVERT,,
2446,N2,1002446,link,,,24.4308327,91.568166,543.0,,,
2448,N2,1002448,bridge,A,,24.4338608,91.5688327,22.0,BROCHAR BOX CULVERT,,
2449,N2,1002449,bridge,A,,24.4387774,91.5692216,548.0,BARO CLAR BRIDGE,,
2450,N2,1002450,link,,,24.43914347142857,91.56926223392855,41.0,,,
2451,N2,1002451,bridge,A,,24.4392774,91.5692771,15.0,BARO CHAR BOX CULVERT,,
2452,N2,1002452,link,,,24.4421663,91.5698604,384.0,,,
2454,N2,1002454,bridge,B,,24.4449997,91.5705549,263.0,ROKAM PUR RCC GIDER BRIDGE,,
2455,N2,1002455,link,,,24.4452219,91.5706104,24.0,,,
2456,N2,1002456,bridge,A,,24.4462497,91.570916,122.0,ROKAMPUR BOX CULVERT,,
2457,N2,1002457,bridge,A,,24.4476941,91.5713049,166.0,RAKONPUR BOX CULVERT,,
2458,N2,1002458,bridge,B,,24.4501527896551,91.5716560781609,4.5,BURIMA BOX CULVERT,,
2459,N2,1002459,link,,,24.4515833,91.5718604,435.0,,,
2460,N2,1002460,bridge,A,,24.4527222,91.5719993,138.0,BURIMA BOX CULVERT,,
2461,N2,1002461,bridge,C,,24.45314813333333,91.5720456,48.0,BARIMA BOX CULVERT,,
2462,N2,1002462,bridge,A,,24.4552778,91.5722771,240.0,VORGOU BOX CULVERT,,
2463,N2,1002463,bridge,A,,24.4568333,91.5723882,170.0,VORGOU BOX CULVERT,,
2464,N2,1002464,bridge,A,,24.4591944,91.5725271,270.0,VORGOU BOX CULVERT,,
2465,N2,1002465,link,,,24.4604444,91.5726938,139.0,,,
2466,N2,1002466,bridge,A,,24.4605833,91.5744716,28.0,BOROKADI BOX CULVERT,,
2467,N2,1002467,bridge,A,,24.4636389,91.5733049,351.0,BOROKANSI BOX CULVERT,,
2468,N2,1002468,bridge,A,,24.4645,91.573416,100.0,PANIDUNDA PCGIRD BRIDGE,,
2470,N2,1002470,link,,,24.4696938,91.5737493,716.0,,,
2472,N2,1002472,bridge,A,,24.4732216,91.5743049,265.0,PANIUNDAPC GIRDIR,,
2473,N2,1002473,link,,,24.4733882,91.5743604,23.0,,,
2474,N2,1002474,bridge,A,,24.4752493,91.574916,218.0,KORAGU BOX CULVERT,,
2475,N2,1002475,link,,,24.4783049,91.5758327,356.0,,,
2476,N2,1002476,bridge,A,,24.4798327,91.5762771,180.0,KURAGU BOX CULVERT,,
2477,N2,1002477,bridge,A,,24.4821938,91.5769993,275.0,KURGGUB BOX CULVERT,,
2478,N2,1002478,bridge,A,,24.4842774,91.577666,236.0,SATAIHUL,,
2479,N2,1002479,bridge,A,,24.4848054,91.5778273568,1.6,SATAIHUL BOX CULVERT,,
2480,N2,1002480,bridge,A,,24.4852774,91.5779716,125.0,SATAIHULL,,
2481,N2,1002481,bridge,A,,24.4862774,91.5782771,124.0,SATAISUL,,
2482,N2,1002482,link,,,24.4870552,91.5784438,80.0,,,
2483,N2,1002483,bridge,A,,24.4872219,91.5784993,22.0,SATAIHUL,,
2484,N2,1002484,bridge,A,,24.487583,91.5786104,47.0,SATHAIL CULVERT,,
2485,N2,1002485,bridge,A,,24.4913886,91.5799716,444.0,SATHAIT BRIGE,,
2486,N2,1002486,link,,,24.4916386,91.5800549,28.0,,,
2487,N2,1002487,bridge,A,,24.4930274,91.580416,163.0,SATHIHAL B CULVERT,,
2488,N2,1002488,bridge,A,,24.4932941,91.58044936,2.6,SATAIHAL BOX CULVERT,,
2489,N2,1002489,bridge,A,,24.4934719,91.5804716,55.0,SATHAI HAT CULVERT,,
2490,N2,1002490,bridge,A,,24.4939997,91.5805827,62.0,SATHAIHAL - 4 CULVERT,,
2491,N2,1002491,bridge,A,,24.4946941,91.5807216,77.0,SATAIHUL,,
2492,N2,1002492,bridge,A,,24.4951108,91.5808327,48.0,SATAIHUL BOX CULVERT,,
2493,N2,1002493,link,,,24.4958052,91.5809438,64.0,,,
2494,N2,1002494,bridge,A,,24.4961663,91.5811104,53.0,MARAURA,,
2495,N2,1002495,bridge,A,,24.4969441,91.5815827,99.0,MURAURA BOX CULVERT,,
2496,N2,1002496,bridge,A,,24.4979997,91.5825827,137.0,MURAURA CULVERT,,
2497,N2,1002497,bridge,A,,24.4983052,91.5827771,62.0,MARAURA CULVERT,,
2498,N2,1002498,bridge,A,,24.4987219,91.5830271,51.0,MURAURA CULVERT,,
2499,N2,1002499,bridge,A,,24.4996941,91.5833608,118.0,DEWPARA CUVERT,,
2500,N2,1002500,link,,,24.5021944,91.5840274,445.0,,,
2502,N2,1002502,bridge,A,,24.5055556,91.5848886,229.0,DEWPARA CULVERT,,
2503,N2,1002503,bridge,A,,24.50625,91.5849719,82.0,DEWPARA,,
2504,N2,1002504,bridge,A,,24.5074444,91.5852219,135.0,DEWPARA BOX CULVERT,,
2505,N2,1002505,bridge,A,,24.5086944,91.5851663,136.0,GARIPUR,,
2506,N2,1002506,bridge,B,,24.5117778,91.5853052,353.0,MALAR BATAR,,
2507,N2,1002507,link,,,24.513,91.5853608,135.0,,,
2508,N2,1002508,bridge,A,,24.5159167,91.5867497,365.0,KANDIGOAN,,
2509,N2,1002509,bridge,C,,24.5184747068085,91.5884815834042,14.0,KANDIGOAN BRIDGE,,
2510,N2,1002510,bridge,A,,24.5195271,91.5891941,470.0,KANDIGOAN,,
2511,N2,1002511,link,,,24.5211382,91.5895274,165.0,,,
2512,N2,1002512,bridge,A,,24.5213049,91.5895552,41.0,AUGON BOX CULVERT,,
2513,N2,1002513,bridge,A,,24.5214438,91.589583,15.0,ANGOAN BOX CULVERT,,
2514,N2,1002514,bridge,A,,24.5234438,91.5903052,222.0,ANGOOM BOX CUL,,
2516,N2,1002516,link,,,24.526916,91.5935274,722.0,,,
2518,N2,1002518,bridge,A,,24.5289993,91.5954163,110.0,DEVPARA BOXCULVERT,,
2519,N2,1002519,bridge,A,,24.5331413154929,91.5980638380281,1.5,NORTH DEVPARA 2 CULVER,,
2520,N2,1002520,bridge,A,,24.5333886,91.5982219,568.0,DEVPARA BAZAR BOX CULVERT,,
2521,N2,1002521,bridge,A,,24.5339027933333,91.5985786733333,5.2,NORTH DEVPARA,,
2522,N2,1002522,bridge,A,,24.5347497,91.5991663,180.0,NORTH VEVPUR,,
2523,N2,1002523,bridge,A,,24.5356663,91.6000833,132.0,NORT DEVPARA 3 CULVERT,,
2524,N2,1002524,link,,,24.5359719,91.6003889,35.0,,,
2525,N2,1002525,bridge,A,,24.5363052,91.6007222,54.0,NOLSUZA 2 CULVERT,,
2526,N2,1002526,bridge,A,,24.5372497,91.6016389,144.0,NALSUZA,,
2527,N2,1002527,bridge,A,,24.5386941,91.6030556,219.0,SODORPUR NOTUNBAZAR,,
2528,N2,1002528,bridge,A,,24.5398608,91.6040556,166.0,DHAKA SHAISTAGANG HALIGAN,,
2529,N2,1002529,bridge,A,,24.5417219,91.6045278,220.0,SHADUGHAT,,
2530,N2,1002530,link,,,24.5429163,91.6047222,197.0,,,
2532,N2,1002532,bridge,A,,24.5443052,91.6049722,92.0,SHADARGHAT 1,,
2533,N2,1002533,bridge,C,,24.5477774,91.6054722,384.0,KUROR PUR BRIDGE,,
2534,N2,1002534,link,,,24.5482219,91.6055278,54.0,,,
2535,N2,1002535,bridge,A,,24.5483984198555,91.6055338144404,140.0,BISRAPAR BRIDGE,,
2536,N2,1002536,link,,,24.5506667,91.6056111,277.0,,,
2537,N2,1002537,bridge,A,,24.5513056,91.6055278,70.0,VHARDEV CULVERT,,
2538,N2,1002538,bridge,A,,24.5525833,91.6053333,147.0,DHAKA KHATENPASS BRIDGE,,
2541,N2,1002541,link,,,24.5565,91.6041667,783.0,,,
2544,N2,1002544,bridge,A,,24.5628333,91.60275,407.0,BANAODAB GUPLAR BRIDGE,,
2545,N2,1002545,bridge,A,,24.5661667,91.6028333,376.0,DHAKA KATPASS BRIDGE,,
2546,N2,1002546,link,,,24.5663611,91.6028333,237.0,,,
2548,N2,1002548,bridge,A,,24.570756351898734,91.602838578481,64.0,RATUM PUR (3),,
2549,N2,1002549,link,,,24.5708882,91.6028333,15.0,,,
2550,N2,1002550,bridge,A,,24.5755549,91.6009167,577.0,RATUM PUR (2),,
2551,N2,1002551,link,,,24.5779716,91.5990552,329.0,,,
2552,N2,1002552,bridge,A,,24.5805827,91.597833,314.0,RUSTOM PUR RCC GIRDER BRIDGE,,
2553,N2,1002553,link,,,24.5809993,91.5983608,53.0,,,
2554,N2,1002554,bridge,A,,24.5827771,91.5989719,208.0,batapur,,
2555,N2,1002555,bridge,A,,24.5848052,91.5996663,243.0,BATA PUR,,
2556,N2,1002556,link,,,24.5851386,91.5997774,232.0,,,
2558,N2,1002558,bridge,A,,24.5875274,91.6005833,85.0,anukandi,,
2559,N2,1002559,bridge,A,,24.5896663,91.6013056,253.0,ANUKANDI,,
2560,N2,1002560,link,,,24.5910552,91.6014167,189.0,,,
2561,N2,1002561,bridge,A,,24.5927774,91.6023056,227.0,AUSKANDI,,
2562,N2,1002562,link,,,24.5949719,91.6040556,296.0,,,
2563,N2,1002563,bridge,A,,24.5952774,91.6047222,81.0,AUSKANDI BOX CULVERT,,
2564,N2,1002564,link,,,24.5958608,91.6086111,405.0,,,
2565,N2,1002565,bridge,A,,24.5960083458333,91.6095949041666,6.2,USUF NAGAR,,
2566,N2,1002566,bridge,A,,24.5962774,91.6113889,288.0,USUAL NAGER,,
2567,N2,1002567,link,,,24.597583,91.6131944,226.0,,,
2568,N2,1002568,bridge,A,,24.6011944,91.6156111,472.0,Minazpur Bridge,,
2569,N2,1002569,link,,,24.6016111,91.6153611,61.0,,,
2570,N2,1002570,bridge,A,,24.6041111,91.6177771,339.0,MIRAZPUR,,
2571,N2,1002571,link,,,24.6049444,91.6185271,133.0,,,
2573,N2,1002573,bridge,B,,24.6062625912698,91.6203718825396,7.2,LALALPUR BOX CULVERT,,
2574,N2,1002574,bridge,A,,24.6071389,91.6216104,378.0,MIRAZPUR 1,,
2575,N2,1002575,link,,,24.6104722,91.6263604,607.0,,,
2576,N2,1002576,bridge,A,,24.6105556,91.6265549,27.0,JALALPUR,,
2577,N2,1002577,bridge,A,,24.6112778,91.627666,138.0,SYADPUR,,
2578,N2,1002578,bridge,A,,24.6123611,91.629416,217.0,SOYECDPUR,,
2579,N2,1002579,bridge,A,,24.6134167,91.6312493,218.0,Umarpur Bridge,,
2581,N2,1002581,link,,,24.6134722,91.6353608,1330.0,,,
2584,N2,1002584,bridge,A,,24.6128889,91.644333,16.0,Chaar Nopul,,
2585,N2,1002585,link,,,24.6130556,91.6452497,94.0,,,
2586,N2,1002586,bridge,A,,24.6143611,91.6514167,647.0,PATUA ADARSHAW BOX CULVERT,,
2587,N2,1002587,link,,,24.6153333,91.65475,353.0,,,
2588,N2,1002588,bridge,B,,24.6169438,91.66,564.0,Aminnagar Bridge,,
2589,N2,1002589,link,,,24.6170549,91.66025,436.0,,,
2591,N2,1002591,bridge,A,,24.6238604,91.6702771,890.0,GRAM SHERPUR BRIDGE,,
2593,N2,1002593,link,,,24.6242493,91.6713882,392.0,,,
2595,N2,1002595,intersection,A,,24.6264993,91.6774993,400.0,,,
2596,N2,1002596,link,,,24.6290271,91.6784993,318.0,,,
2597,N2,1002597,bridge,C,,24.6293604,91.6791382,74.0,SHER PUR,,
2598,N2,1002598,link,,,24.6305549,91.6815271,936.0,,,
2600,N2,1002600,bridge,C,,24.6415227408637,91.6903787815061,160.7,SHALIPUR BRIDGE,,
2601,N2,1002601,link,,,24.6417497,91.6905552,968.0,,,
2603,N2,1002603,bridge,A,,24.6432219,91.6919997,163.0,KATEN BRIDGE,,
2605,N2,1002605,link,,,24.6491386,91.6984997,1937.0,,,
2608,N2,1002608,bridge,A,,24.6571944,91.7077778,320.0,BAGUMPUR,,
2609,N2,1002609,link,,,24.6625,91.7112222,690.0,,,
2610,N2,1002610,bridge,A,,24.6634444,91.7116389,118.0,FIRUSPUR PC GIDER BRIDGE,,
2611,N2,1002611,link,,,24.664,91.7119167,882.0,,,
2613,N2,1002613,bridge,A,,24.6712216,91.7153611,57.0,ONISH MILL,,
2615,N2,1002615,link,,,24.677666,91.7210549,953.0,,,
2617,N2,1002617,bridge,A,,24.6801104,91.7229993,329.0,FASTAM BOX CUL,,
2618,N2,1002618,bridge,A,,24.6803049,91.7231104,24.0,NARKILA BRIDGE,,
2619,N2,1002619,bridge,A,,24.6822022946488,91.7236054080267,3.0,SASHARGAT BRIDGE,,
2620,N2,1002620,link,,,24.6828604,91.7237771,647.0,,,
2622,N2,1002622,bridge,A,,24.6864441,91.7243604,36.0,BROMMON GRAM,,
2623,N2,1002623,link,,,24.6866386,91.7243882,26.0,,,
2624,N2,1002624,bridge,A,,24.6887774,91.7246938,242.0,BRAMMOR GRANON,,
2625,N2,1002625,link,,,24.6940552,91.7259438,696.0,,,
2627,N2,1002627,bridge,A,,24.6971663,91.7270549,274.0,BRAMMOR GRAME BOX CULVERT,,
2628,N2,1002628,bridge,A,,24.7027914109439,91.7295576326949,3.0,GOYALA BAZAR,,
2629,N2,1002629,bridge,A,,24.7032222,91.7297493,731.0,BRAMMONGRAM BOX CULVERT,,
2630,N2,1002630,link,,,24.7033333,91.7298604,1020.0,,,
2632,N2,1002632,bridge,A,,24.7098056,91.7382497,105.0,GOYNAGAT BOXCULVERT,,
2633,N2,1002633,link,,,24.7148889,91.7448886,1895.0,,,
2635,N2,1002635,bridge,A,,24.722916,91.7530556,225.0,TAJPUR BAZAR BOX,,
2637,N2,1002637,link,,,24.7273327,91.7591389,1056.0,,,
2639,N2,1002639,bridge,A,,24.7322493,91.7669438,696.0,CHANDPUR BOX CULVERT,,
2640,N2,1002640,link,,,24.7323882,91.7671104,23.0,,,
2641,N2,1002641,bridge,A,,24.7350274,91.7702216,433.0,SIMMANPUR BOX CULVERT,,
2642,N2,1002642,bridge,A,,24.7351007684575,91.770308831889,6.25,KASIKAPON BOX CULVERT,,
2644,N2,1002644,link,,,24.7436663,91.7768327,1577.0,,,
2646,N2,1002646,bridge,A,,24.7486386,91.7795271,261.0,MOHAMMAD PUR CULVERT,,
2647,N2,1002647,link,,,24.7522778,91.7813327,744.0,,,
2649,N2,1002649,bridge,A,,24.7605,91.7838886,663.0,DAYA MIR BOX CULVERT,,
2650,N2,1002650,link,,,24.7636111,91.7836663,337.0,,,
2651,N2,1002651,bridge,A,,24.766159415752213,91.78328384619468,288.0,DAYAMIR BOX CULVERT,,
2652,N2,1002652,bridge,A,,24.7686104,91.782916,277.0,SONARGOUR BOX CULVERT,,
2653,N2,1002653,bridge,A,,24.7690868044943,91.7829226220224,7.1,SOWEAGOAN BOX CULVERT,,
2655,N2,1002655,link,,,24.7783327,91.783833,1450.0,,,
2657,N2,1002657,bridge,A,,24.7847219,91.7849719,378.0,FURRA BAZAR CULVERT,,
2658,N2,1002658,bridge,A,,24.7890552,91.7876386,570.0,KURRA BAZR BOX CULVERT,,
2659,N2,1002659,link,,,24.7895274,91.7880552,62.0,,,
2660,N2,1002660,bridge,A,,24.7915274,91.7891108,265.0,KURRZ BAZAR BOX CULVERT,,
2661,N2,1002661,bridge,A,,24.7961386,91.7895274,515.0,AHAMAD NAGAR CULVERT,,
2662,N2,1002662,link,,,24.7970274,91.7896386,105.0,,,
2663,N2,1002663,bridge,C,,24.8055,91.7906663,953.0,NAZIR BAZAR,,
2664,N2,1002664,link,,,24.8072222,91.7911663,207.0,,,
2665,N2,1002665,bridge,A,,24.8075833,91.7912774,54.0,KUTUB PUR BOX CULVERT,,
2666,N2,1002666,bridge,A,,24.8107222,91.7920274,360.0,ROSID PUR,,
2667,N2,1002667,link,,,24.8118056,91.7924163,200.0,,,
2668,N2,1002668,bridge,A,,24.8118056,91.7924163,18.6,ROSID PUR BOX CULVERT,,
2670,N2,1002670,link,,,24.820666,91.8029444,2406.0,,,
2672,N2,1002672,bridge,A,,24.8267216,91.813,218.0,LALA BAZAR START,,
2673,N2,1002673,link,,,24.831666,91.8182771,1315.0,,,
2675,N2,1002675,bridge,B,,24.8363052,91.8203327,33.0,LALA BAZAR,,
2676,N2,1002676,link,,,24.8401663,91.8216938,460.0,,,
2678,N2,1002678,bridge,A,,24.8403764712074,91.821767695356,2.0,LALA BAZAR,,
2679,N2,1002679,link,,,24.8482774,91.8254438,969.0,,,
2680,N2,1002680,bridge,B,,24.8484997,91.8255271,24.0,LALA BAZAR,,
2681,N2,1002681,link,,,24.8515556,91.8296104,1006.0,,,
2683,N2,1002683,bridge,B,,24.8584167,91.8384719,760.0,LALA BAZAR,,
2684,N2,1002684,link,,,24.8590833,91.840833,250.0,,,
2685,N2,1002685,bridge,A,,24.85925,91.8412497,55.0,KETLIL CULVERT,,
2686,N2,1002686,bridge,A,,24.86075,91.8460552,516.0,KETLI 2 CULVERT,,
2688,N2,1002688,link,,,24.8610833,91.8472497,429.0,,,
2690,N2,1002690,bridge,A,,24.8634841801652,91.8518594495867,2.0,BALIADIKONE CULVERT,,
2691,N2,1002691,bridge,A,,24.8635278,91.8519444,242.0,Teli Bazar Bridge,,
2693,N2,1002693,link,,,24.8677216,91.8577778,1014.0,,,
2695,N2,1002695,bridge,A,,24.8684057867647,91.8613151441176,1.5,Daudpur,,
2696,N2,1002696,link,,,24.868416,91.8613611,136.0,,,
2697,N2,1002697,bridge,A,,24.870416,91.8655,500.0,CHANDRIPUR,,
2698,N2,1002698,link,,,24.8714993,91.86625,128.0,,,
2699,N2,1002699,bridge,B,,24.8740271,91.8677493,315.0,FIRUS PUR 1,,
2700,N2,1002700,bridge,B,,24.8741126221897,91.8678933810219,2.0,FIRUSPUR (2),,
2701,N2,1002701,link,,,24.8771104,91.8729438,760.0,,,
2703,N2,1002703,bridge,A,,24.8772216,91.8737216,19.0,SYHAT RAIL LINE OVER BRIDGE,,
2704,N2,1002704,intersection,,,24.8776938,91.8752771,169.0,,,
2705,N2,1002705,link,,,24.87784884913793,91.87557391336208,37.0,,,
2706,N2,1002706,bridge,A,,24.878666,91.8771382,195.0,KADAMTALY CULVERT,,
2707,N2,1002707,link,,,24.8801938,91.8782493,198.0,,,
2708,N2,1002708,bridge,B,,24.8827493,91.8796938,318.0,SHAHJALAL BRIDGE,,
2709,N2,1002709,link,,,24.8851108,91.8808604,289.0,,,
2710,N2,1002710,bridge,A,,24.8874719,91.8804993,300.0,SUCLTY BOX CULVERT,,
2711,N2,1002711,link,,,24.8884163,91.8801104,114.0,,,
2712,N2,1002712,bridge,A,,24.8884239319112,91.8801072240614,9.1,SUB CITY BOX CULVERT,,
2713,N2,1002713,bridge,A,,24.8928733361774,91.8782556518771,2.5,NAYER POLL BOX CULVERT,,
2714,N2,1002714,link,,,24.8928886,91.8782493,586.0,,,
2715,N2,1002715,bridge,A,,24.8929997,91.8783049,14.0,MIRA BAZAR CULVERT,,
2716,N2,1002716,bridge,A,,24.8937497,91.878416,81.0,MIRA BAZAR BOX CULVERT,,
2717,N2,1002717,bridge,A,,24.8951663,91.880166,286.0,MIRA BAZAR BOX CULVERT,,
2718,N2,1002718,bridge,A,,24.8953052,91.8822493,217.0,FORHADKHA POLL BOX CULVERT,,
2720,N2,1002720,link,,,24.8953886,91.8863886,1402.0,,,
2723,N2,1002723,bridge,A,,24.8951941,91.897833,206.0,TILA GOR BOX CULVERT,,
2724,N2,1002724,bridge,B,,24.8966108,91.9039444,725.0,TILA GOR BOX CULVERT,,
2725,N2,1002725,link,,,24.8965274,91.9055556,164.0,,,
2726,N2,1002726,bridge,A,,24.9005,91.9141667,985.0,ISLAM PUR BOX CULVERT,,
2727,N2,1002727,link,,,24.9006389,91.9144722,20.0,,,
2728,N2,1002728,bridge,A,,24.9034995254545,91.9192233272727,6.0,CHAMILI BAG BOX CULVERT,,
2729,N2,1002729,link,,,24.9055556,91.9226382,990.0,,,
2730,N2,1002730,bridge,A,,24.9068333,91.9244993,240.0,HATIM PARA,,
2731,N2,1002731,link,,,24.9069444,91.930416,650.0,,,
2732,N2,1002732,bridge,A,,24.907088340909,91.9304488272727,6.0,KHASIM RLAQAR,,
2733,N2,1002733,link,,,24.9101111,91.9311382,110.0,,,
2734,N2,1002734,bridge,A,,24.9132778,91.9366108,680.0,KHASDIMNAGAR,,
2735,N2,1002735,link,,,24.9132778,91.9366941,320.0,,,
2737,N2,1002737,bridge,C,,24.9152222,91.947833,564.0,BEEIK ALAKA BRIDGE,,
2738,N2,1002738,link,,,24.9152778,91.9479441,17.0,,,
2739,N2,1002739,bridge,A,,24.9157778,91.9473608,228.0,KASIM NAGAR,,
2740,N2,1002740,link,,,24.91625,91.9494441,191.0,,,
2741,N2,1002741,bridge,A,,24.9163056,91.949583,40.0,KHIDIR PUR BOX CULVERT,,
2742,N2,1002742,link,,,24.9196382,91.9583333,960.0,,,
2743,N2,1002743,bridge,A,,24.9197493,91.9585278,26.0,HATIMA BOX CULVERT,,
2744,N2,1002744,link,,,24.921166,91.9611389,306.0,,,
2745,N2,1002745,bridge,A,,24.9213004799401,91.9612989961077,6.0,PORGONA BAZAR BOX CULVERT,,
2746,N2,1002746,link,,,24.9252493,91.966,668.0,,,
2747,N2,1002747,bridge,B,,24.9294438,91.9708327,682.0,PILOR CHAK BOX CULVERT,,
2748,N2,1002748,link,,,24.9295549,91.9708327,17.0,,,
2749,N2,1002749,bridge,A,,24.9305827,91.9725549,205.0,HAGIVILA BOX CULVERT,,
2750,N2,1002750,link,,,24.9310827,91.9734716,96.0,,,
2751,N2,1002751,bridge,A,,24.9342219,91.9789716,657.0,BOTESSOR BOX CULVERT,,
2752,N2,1002752,link,,,24.9359163,91.9818049,343.0,,,
2753,N2,1002753,bridge,A,,24.9367497,91.9838886,229.0,PULI BOX CULVERT,,
2754,N2,1002754,bridge,A,,24.9368052,91.9840274,15.0,BOTESSOR BOX CULVERT,,
2756,N2,1002756,link,,,24.9391663,91.9910274,1761.0,,,
2758,N2,1002758,bridge,A,,24.9488608,92.0035833,713.0,THAKURRAMATI BOX CULVERT,,
2759,N2,1002759,link,,,24.9508056,92.006,327.0,,,
2760,N2,1002760,bridge,A,,24.9518611,92.0073333,183.0,THAKURAMATI BOX CULVERT,,
2761,N2,1002761,link,,,24.9518889,92.0073889,12.0,,,
2762,N2,1002762,bridge,A,,24.9565278,92.0110278,641.0,SHIK NAGAR,,
2763,N2,1002763,link,,,24.9578611,92.0119167,174.0,,,
2764,N2,1002764,bridge,A,,24.9580556,92.0120278,29.0,KHAN BAGAN,,
2765,N2,1002765,link,,,24.96325,92.0188604,981.0,,,
2767,N2,1002767,bridge,A,,24.9645278,92.024166,531.0,PANI CHARA,,
2768,N2,1002768,link,,,24.9681104,92.0266382,469.0,,,
2769,N2,1002769,bridge,A,,24.972666,92.0328327,858.0,OMON PUR,,
2770,N2,1002770,link,,,24.9737216,92.0339163,147.0,,,
2771,N2,1002771,bridge,A,,24.9750271,92.0346663,181.0,OMON PUR,,
2772,N2,1002772,link,,,24.9820549,92.0371108,819.0,,,
2773,N2,1002773,bridge,A,,24.9832216,92.037833,152.0,HORIPUR,,
2774,N2,1002774,link,,,24.9893608,92.0419997,848.0,,,
2775,N2,1002775,bridge,A,,24.989583,92.0422497,38.0,HORIPUR,,
2776,N2,1002776,link,,,24.9902219,92.0429163,982.0,,,
2778,N2,1002778,bridge,B,,25.0015833,92.0479719,557.0,KORISH TRUSS WITH RCC SLAB,,
2780,N2,1002780,link,,,25.0047778,92.0505556,1443.0,,,
2782,N2,1002782,bridge,B,,25.0141111,92.0612778,503.0,SALI RCC GIDER BRIDGE,,
2784,N2,1002784,link,,,25.0175271,92.0644444,1502.0,,,
2786,N2,1002786,bridge,B,,25.0290827,92.0718327,485.0000000000291,GOYALI RCC GIDER BRIDGE,,
2787,N2,1002787,link,,,25.0293882,92.0720271,519.9999999999709,,,
2789,N2,1002789,bridge,A,,25.0372497,92.0833886,981.0,DAMRI RCC GIDER BRIDGE,,
2791,N2,1002791,link,,,25.0375552,92.0839163,1029.0,,,
2793,N2,1002793,bridge,A,,25.0478886,92.0959441,718.0,DIGIR PAR,,
2794,N2,1002794,link,,,25.0497219,92.0980274,282.0,,,
2795,N2,1002795,bridge,A,,25.05306973636364,92.1016686348485,533.0,DAMA BOX CULVERT,,
2796,N2,1002796,bridge,A,,25.0551111,92.1038889,325.0,SRIKAL BOX CULVERT,,
2797,N2,1002797,link,,,25.0561944,92.10475,142.0,,,
2798,N2,1002798,bridge,A,,25.0588056,92.1061389,324.9999999999709,borbos bazer,,
2799,N2,1002799,link,,,25.0643889,92.1090556,804.0000000000291,,,
2801,N2,1002801,bridge,A,,25.0675549,92.1106389,261.0,borbos bazer,,
2802,N2,1002802,link,,,25.0678049,92.11075,610.0,,,
2804,N2,1002804,bridge,A,,25.0766582960199,92.1135224439801,3.0,DORPOS SUBMARCH,,
2805,N2,1002805,link,,,25.0815549,92.1150556,1005.0,,,
2806,N2,1002806,bridge,A,,25.0829438,92.1154722,162.0,SARI GHAT,,
2808,N2,1002808,link,,,25.0891386,92.1174993,833.0,,,
2810,N2,1002810,bridge,A,,25.092083,92.1178604,235.0,SARIGHUT BRIDGE,,
2811,N2,1002811,link,,,25.0938052,92.1178327,765.0,,,
2813,N2,1002813,bridge,B,,25.1030278,92.1184438,448.0,ERABOTY,,
2814,N2,1002814,link,,,25.10325,92.1184716,557.0,,,
2816,N2,1002816,bridge,A,,25.1081533094059,92.1187541410891,3.0,SUBMARGE CULVERT,,
2817,N2,1002817,link,,,25.1170271,92.1191938,1010.0,,,
2818,N2,1002818,bridge,A,,25.1252493,92.1163611,975.0,BORO GUNG STEEL BEAM AND RCC SLAB,,
2819,N2,1002819,link,,,25.1260271,92.11625,95.0,,,
2821,N2,1002821,bridge,A,,25.1296382,92.1196382,602.0,LAMAPARA BRIGE,,
2822,N2,1002822,link,,,25.1298327,92.1196382,28.0,,,
2823,N2,1002823,bridge,A,,25.131666,92.1203049,219.0,chuna hati,,
2824,N2,1002824,link,,,25.1318327,92.1204438,41.0,,,
2826,N2,1002826,bridge,A,,25.138340625862067,92.11999648103448,848.0,CHING GIL STEEL BEAM AND RCC SLAB,,
2827,N2,1002827,link,,,25.1389441,92.1199438,112.0,,,
2829,N2,1002829,bridge,A,,25.1408608,92.1197771,195.0,MUKTTAR PUR RCC GIDER BRIDGE,,
2830,N2,1002830,link,,,25.1410274,92.1197771,815.0,,,
2832,N2,1002832,bridge,B,,25.15025,92.1126944,622.0,BILAY MORE STEEL BEAM AND RCC SLAB,,
2833,N2,1002833,link,,,25.150493612433863,92.1121021089947,378.0,,,
2835,N2,1002835,bridge,A,,25.15225,92.1085,108.0,RANG PANI STEEL BEAM AND RCC SLAB,,
2836,N2,1002836,link,,,25.1526389,92.1083611,47.0,,,
2837,N2,1002837,bridge,A,,25.1536944,92.1073611,160.0,RANG PASI,,
2838,N2,1002838,link,,,25.1538056,92.1071944,18.0,,,
2839,N2,1002839,bridge,B,,25.1546944,92.1056389,187.0,RANG PASI,,
2840,N2,1002840,link,,,25.1549444,92.1054444,490.0,,,
2842,N2,1002842,bridge,A,,25.1589167,92.1001389,245.0,BANGLA BAZAR,,
2843,N2,1002843,link,,,25.1594167,92.099583,740.0,,,
