road,id,condition,bridge_name,betweenness_centrality,closeness_centrality,degreecentrality_centrality
R151,4641,C,MIZZAR HAT BAILEY WITH STEEL DECK,0.01595553393067195,0.0013746039047687585,0.00034217279726261765
R151,4648,A,PODDAR PARA BOX CULVERT,0.01359557212942844,0.0013616963778177447,0.00034217279726261765
R151,4651,C,PODAR PARA BOX CULVERT,0.012582403395028656,0.0013562290474793863,0.00034217279726261765
R151,4652,C,KAGIR HAT RCC BRIDGE,0.012244446279046483,0.001354415091961193,0.00034217279726261765
R151,4655,C,KAGIR HAT BOX CULVERT,0.011229872317553218,0.0013489984869060599,0.00034217279726261765
R151,4658,C,PUDAP PARA SLAB CULVERT,0.010214244435739843,0.0013436194740919362,0.00034217279726261765
R151,4663,C,KAZIR HAT BOX CULVERT,0.008519189254228416,0.001334736957484803,0.00034217279726261765
R151,4679,C,MIZZAR HAT BOX CULVERT,0.0030753394940831154,0.0013069875647232765,0.00034217279726261765
R151,4681,C,POTICCHARI SLAB CULVERT,0.0023927504334247313,0.001303589342370958,0.00034217279726261765
R151,4684,C,FATICTCHHARI BOX CULVERT,0.0013679885755037298,0.0012985206861343317,0.00034217279726261765
R151,4685,C,FATICTCHHARI SLAB CULVERT,0.0010261670850144826,0.0012968387309484517,0.00034217279726261765
R170,4690,A,PAIK PARA BOX CULVERT,0.08502209426848854,0.001355899333579537,0.00034217279726261765
R170,4693,A,PORIR DIGHIR PARA CULVERT,0.08408621302423021,0.0013508903627088623,0.00034217279726261765
R170,4697,C,BATIXIN BRIDGE,0.08283673193361005,0.0013442603647188806,0.00034217279726261765
R170,4698,A,YATIKIAN SLAB CULVERT,0.08252406890531053,0.0013426114792477516,0.00034217279726261765
R170,4699,A,SRIMATIOVER BOX CULVERT,0.08221128877475321,0.0013409660186133885,0.00034217279726261765
R170,4701,A,VATIKHINHI BOX CULVERT,0.08158537720686523,0.0013376853306382808,0.00034217279726261765
R170,4702,A,VATIKHAIN BOX CULVERT,0.08127224576953455,0.0013360500827916749,0.00034217279726261765
R170,4704,A,VATIKHIN BAILEY WITH STEEL DECK,0.08064563158809983,0.0013327897284210056,0.00034217279726261765
R170,4706,A,VATIKHAIN BOX CULVERT,0.08001854899763394,0.0013295428283390746,0.00034217279726261765
R170,4708,C,ALAMDARPARA BOX CULVERT,0.0793909979981369,0.0013263093021366628,0.00034217279726261765
R170,4709,D,SHATORA RCC GIDER BRIDGE,0.07907704684500169,0.0013246975292861274,0.00034217279726261765
R170,4711,A,SATORA BOX CULVERT,0.0784487932319579,0.0013214839145224864,0.00034217279726261765
R170,4712,A,BORIA RCC GIDER BRIDGE,0.07813449077204933,0.001319882052900963,0.00034217279726261765
R170,4721,A,MURALI,0.07530049903127156,0.001305611919868264,0.00034217279726261765
R170,4730,A,BINGUL BOX CULVERT,0.07245702200761281,0.0012916008160177063,0.00034217279726261765
R170,4731,A,BINGUL SLAB CULVERT,0.07214049460480622,0.0012900597201640858,0.00034217279726261765
R170,4732,C,DUMURIA RCC GIDER BRIDGE,0.07182385009974185,0.00128852172939236,0.00034217279726261765
R170,4734,A,DUBURIA BOX CULVERT,0.07119020978283971,0.0012854550268878925,0.00034217279726261765
R170,4736,A,DUMURIA BOX CULVERT,0.07055610105690642,0.0012824006364393098,0.00034217279726261765
R170,4738,A,DUMURIA BOX CULVERT,0.06992152392194197,0.0012793584865353265,0.00034217279726261765
R170,4741,C,GOLDEN PARK BAILEY WITH STEEL DECK,0.06896877995256187,0.0012748180576178504,0.00034217279726261765
R170,4743,D,BOLG BAILEY WITH STEEL DECK,0.06833303179501952,0.0012718061997995572,0.00034217279726261765
R170,4746,C,DUMURIA RCC GIDER BRIDGE,0.06737853129177257,0.0012673108812244586,0.00034217279726261765
R170,4749,C,SHULKHALA MEDICAL BOX CULVERT,0.0664229768682055,0.0012628423177704492,0.00034217279726261765
R170,4751,D,SHOYLOK BAILEY WITH TIMBER DECK,0.0657853550745385,0.0012598780257010807,0.00034217279726261765
R170,4755,A,SOTOPUR BOX CULVERT,0.06450870626011104,0.0012539845385529983,0.00034217279726261765
R170,4756,A,SHILI KORA TRUSS WITH STEEL DECK,0.0641892513008597,0.0012525184299140401,0.00034217279726261765
R170,4758,C,SHILKORI RCC BRIDGE,0.06354999007558365,0.0012495948704397805,0.00034217279726261765
R170,4770,A,CHANPUR BOX CULVERT,0.05970458613427296,0.0012322925152513328,0.00034217279726261765
R170,4776,B,CHANPUR BOX CULVERT,0.05777556064169695,0.0012237921098594722,0.00034217279726261765
R170,4780,A,CHANPUR BOX CULVERT,0.056487201601490476,0.00121817987045819,0.00034217279726261765
R170,4781,A,CHANPUR SLAB CULVERT,0.05616481908579438,0.0012167835778141946,0.00034217279726261765
R170,4783,B,PTTIA BOX CULVERT,0.055519702747628824,0.0012139990603709581,0.00034217279726261765
R170,4785,B,CHANPUR BOX CULVERT,0.054874118000432105,0.0012112252501817356,0.00034217279726261765
R170,4786,A,BOYLGOAR BOX CULVERT,0.05455114997344706,0.0012098423417083264,0.00034217279726261765
R170,4790,A,BANIGRAM BOX CULVERT,0.05325810684292898,0.001204337179794663,0.00034217279726261765
R170,4791,B,BANIGRAM BOX CULVERT,0.052934553304654984,0.0012029674706893734,0.00034217279726261765
R170,4794,B,Bananibazaar,0.05196319007628626,0.0011988740224407885,0.00034217279726261765
R170,4796,B,BANIKGRAM BOX CULVERT,0.051315029079418165,0.0011961580508497121,0.00034217279726261765
R170,4797,A,BANIK GROM,0.050990772927597426,0.00119480394176961,0.00034217279726261765
R170,4798,B,BANIK GRAM BOX CULVERT,0.0506663996735189,0.001193452407690693,0.00034217279726261765
R170,4800,A,EAST SADANPUR,0.050017301858588485,0.0011907570362637977,0.00034217279726261765
R170,4803,B,SHADANPUR 3,0.049042776869259425,0.0011867331155997844,0.00034217279726261765
R170,4804,C,SHADANPUR 2,0.04871770100163416,0.0011853968838562532,0.00034217279726261765
R170,4805,C,SHADANPUR 5,0.0483925080317511,0.0011840631781268587,0.00034217279726261765
R170,4806,A,SHADANPUR 4,0.04806719795961026,0.0011827319915142774,0.00034217279726261765
R170,4808,A,SHABOOK 2,0.0474162265085552,0.0011800771481744843,0.00034217279726261765
R170,4809,A,GURAGURI,0.04709056512964098,0.001178753477776514,0.00034217279726261765
R170,4810,C,SHADAN PUR 1,0.046764786648468976,0.0011774322991536185,0.00034217279726261765
R170,4812,A,SHABOK 1,0.04611287837935159,0.0011747973901609662,0.00034217279726261765
R170,4814,A,GONAGORI BAZAR,0.04546050170120305,0.0011721723672948469,0.00034217279726261765
R170,4815,A,GONAGORI BAZAR,0.04513413770874209,0.001170863546420483,0.00034217279726261765
R170,4818,A,PALA GRAM,0.04415434311781248,0.0011669517662598607,0.00034217279726261765
R170,4819,A,SOLIAR BORIO CULVERT,0.043827510716320364,0.0011656527116731593,0.00034217279726261765
R170,4822,A,XALIPUR SCHOOL MORE,0.042846310898297275,0.0011617700724849119,0.00034217279726261765
R170,4823,A,KALIPUR (2) box,0.04251901008777399,0.001160480679237581,0.00034217279726261765
R170,4826,A,MAHAMMAD KHALIR CULVER,0.041536405042657425,0.0011566268684124708,0.00034217279726261765
R170,4829,A,XALIPUR 3,0.04055274607722074,0.0011527944763689952,0.00034217279726261765
R170,4830,A,CHACULI BAILECHOR,0.04022462555089293,0.0011515217423853777,0.00034217279726261765
R170,4831,C,6 NO BAIL CHORI,0.03989638792230733,0.0011502513628855113,0.00034217279726261765
R170,4835,A,BOYCHORY KB BAZAR,0.03858226638538704,0.0011451932643435211,0.00034217279726261765
R170,4836,C,CHACHURI 2,0.03825344324551249,0.0011439345634201628,0.00034217279726261765
R170,4837,A,FAIRA,0.037924503003380156,0.0011426781795973394,0.00034217279726261765
R170,4841,C,FAIRA 2,0.0366075710122729,0.0011376756925515622,0.00034217279726261765
R170,4843,A,UTTOR GOLDI,0.035948402403172534,0.0011351881926444467,0.00034217279726261765
R170,4844,A,UTTOR GOLDI 2,0.03561864244523567,0.0011339478574108584,0.00034217279726261765
R170,4846,A,BASHKHALI UTTOR,0.03495877122258856,0.0011314739863580437,0.00034217279726261765
R170,4847,A,UTTOR GOLDI 5,0.03462865995787832,0.0011302404385913009,0.00034217279726261765
R170,4848,A,YTTOR GOLDI 3,0.03429843159091028,0.0011290091414006204,0.00034217279726261765
R170,4851,A,GOLDI XG SCHOOL MORE,0.033307043876459455,0.0011253286941681983,0.00034217279726261765
R170,4852,A,NEW WAPDAMORE,0.03297634710046027,0.00112410634026747,0.00034217279726261765
R170,4854,A,DOARIPARA 1,0.03231460224168852,0.001121668290159179,0.00034217279726261765
R170,4855,A,DOIRI PARA 2,0.03198355415891596,0.0011204525823316992,0.00034217279726261765
R170,4860,C,SHILXUP BALLY,0.03032655721118631,0.0011144069848627496,0.00034217279726261765
R170,4862,A,PATI BASH KHALI,0.029662938716289916,0.0011120040119658862,0.00034217279726261765
R170,4863,A,PATIYA BASH KHALI,0.029330953815455037,0.001110805774137553,0.00034217279726261765
R170,4865,A,CHAMBOL,0.028666632707011905,0.0011084157676077865,0.00034217279726261765
R170,4867,A,BOROI HAT,0.028001843189537613,0.0011060343493206545,0.00034217279726261765
R170,4868,A,BOROIYA HAT,0.027669272777413784,0.0011048468468672819,0.00034217279726261765
R170,4871,A,PATIA BASH KHALI,0.02667085892749555,0.001101297099999284,0.00034217279726261765
R170,4872,A,CHOMBHOT CHULVERT,0.02633782010634056,0.0011001180862424823,0.00034217279726261765
R170,4873,A,SHAXHAR PUR,0.026004664182927777,0.0010989411809829216,0.00034217279726261765
R170,4876,A,NA PARA SHEET,0.025004493799142692,0.0010954230619445342,0.00034217279726261765
R170,4878,A,NOAPARA,0.02433712803199702,0.001093088092614577,0.00034217279726261765
R170,4879,A,NAPURA BAZAR,0.024003269495037498,0.0010919237248778147,0.00034217279726261765
R170,4881,D,BOHADDER,0.023335201114345085,0.001089601196641232,0.00034217279726261765
R170,4883,A,BOHADDER,0.02266666432462151,0.0010872869094376504,0.00034217279726261765
R170,4885,A,BOHADDER 2,0.021997659125866775,0.0010849808211773407,0.00034217279726261765
R170,4889,B,Hashiyar Para Bridge,0.020658243501263825,0.0010803930745417617,0.00034217279726261765
R170,4891,A,PUSHURI PREM,0.019987833075415608,0.001078111333394079,0.00034217279726261765
R170,4894,A,PUSHORI,0.01898133916970986,0.0010747037715575097,0.00034217279726261765
R203,4990,A,BHULTA BOX CULVERT,0.05636643989814445,0.0016787563933477016,0.00034217279726261765
R203,4991,A,BHULTA-1-BOX CULVERT,0.05638763540680446,0.001678930953282346,0.00034217279726261765
R203,4993,A,KATRA BOX CULVERT,0.056430026424124466,0.0016792801820805147,0.00034217279726261765
R203,4994,A,KATHRA-2-SLAB CULVERT,0.05645122193278447,0.0016794548509666994,0.00034217279726261765
R203,4996,A,KATHRA-3-BOX CULVERT,0.05649361295010448,0.0016798042977699556,0.00034217279726261765
R203,4999,B,DUKTARA BOX CULVERT,0.056557199476084494,0.0016803287407222568,0.00034217279726261765
R203,5003,C,KALIBARI RCC GIDER BRIDGE,0.056645875160796035,0.0016810285075975586,0.00034217279726261765
R203,5005,A,KALIBARI BOX CULVERT,0.056715521728616686,0.0016816359599077272,0.00034217279726261765
R203,5007,C,KALIBARI BAILEY WITH STEEL DECK,0.05678906194650886,0.001682243851391528,0.00034217279726261765
R203,5011,A,FAKIRBARI BOX CULVERT,0.0569361423822932,0.0016834609537864766,0.00034217279726261765
R203,5014,A,JAWARA BOX CULVERT,0.05704645270913145,0.0016843749369620158,0.00034217279726261765
R203,5017,A,ARAIHAZAR BAZAR BOX CULVERT,0.057119992927023626,0.0016849848106330757,0.00034217279726261765
R203,5019,C,Arihazar,0.0571935331449158,0.0016855951261067397,0.00034217279726261765
R203,5022,C,BOGADIH RCC GIDER BRIDGE,0.05730384347175405,0.0016865114287478496,0.00034217279726261765
R203,5025,A,BOGADIH-1-SLAB CULVERT,0.05741415379859231,0.0016874287281493136,0.00034217279726261765
R203,5026,A,BOGADIH SLAB CULVERT,0.05745092390753839,0.0016877347163999305,0.00034217279726261765
R203,5028,C,SADADIA BAILEY WITH STEEL DECK,0.057524464125430566,0.0016883470259384408,0.00034217279726261765
R203,5033,C,Ramchandradi Bridge,0.05770831467016099,0.0016898797453239914,0.00034217279726261765
R203,5041,D,Daribisnondi,0.05800247554172968,0.001692337893139213,0.00034217279726261765
R203,5042,C,Bisnandi Bailey,0.058039245650675766,0.0016926456645393485,0.00034217279726261765
R203,5077,A,BANCHARAMPUR-2-SLAB CULVERT,0.05932619946378876,0.0017034886398145951,0.00034217279726261765
R203,5082,A,BANCHRAMPUR-1-SLAB CULVERT,0.0453548754646764,0.0017046347692414477,0.00034217279726261765
R203,5085,A,BANCHRAMPUR-5- SLAB CULVERT,0.04531886652040595,0.0017043290833479612,0.00034217279726261765
R203,5086,C,Uttor Banohram,0.04530686353898246,0.0017042272124120224,0.00034217279726261765
R203,5088,A,BNCHARAMPUR-3-SLAB CULVERT,0.045282857576135496,0.0017040235070698755,0.00034217279726261765
R203,5089,B,BANCHRAMPUR RCC GIDER BRIDGE,0.04527085459471201,0.0017039216726593015,0.00034217279726261765
R203,5091,C,Sonarampur,0.045246848631865046,0.0017037180403482405,0.00034217279726261765
R203,5093,C,Uttor Banch zampur (2),0.045222842669018076,0.0017035144567027537,0.00034217279726261765
R203,5094,C,Sonarampur,0.045210839687594595,0.0017034126831241491,0.00034217279726261765
R203,5095,C,Sonarampur,0.045198836706171114,0.0017033109217053975,0.00034217279726261765
R203,5096,C,Sonarampur (2),0.045186833724747626,0.0017032091724443193,0.00034217279726261765
R203,5097,C,SONARAMPUR BARAZ RCC GIDER BRIDGE,0.045174830743324144,0.0017031074353387363,0.00034217279726261765
R203,5101,C,KADAMTOLI-1-BOX CULVERT,0.04512681881763021,0.0017027006084278,0.00034217279726261765
R203,5102,C,KADAMTOLI-2-BOX CULVERT,0.045114815836206724,0.0017025989320670308,0.00034217279726261765
R203,5103,C,Kadamtoli(3),0.04510281285478324,0.001702497267848696,0.00034217279726261765
R203,5106,C,Kadantoli (4),0.04506680391051279,0.001702192348026549,0.00034217279726261765
R203,5107,B,PAIRAKANDI-1-SLAB CULVERT,0.04505480092908931,0.0017020907323562061,0.00034217279726261765
R203,5108,C,Pairakandi (3),0.04504279794766583,0.0017019891288174278,0.00034217279726261765
R203,5112,C,SUTIKANDI-1-BOX CULVERT,0.04499478602197189,0.0017015828359345183,0.00034217279726261765
R203,5113,C,Sutikandi,0.04498278304054841,0.0017014812930209865,0.00034217279726261765
R203,5116,C,Pairakandi,0.04494677409627796,0.001701176736982942,0.00034217279726261765
R203,5120,C,Pairakandi (3),0.04489876217058403,0.001700770831823881,0.00034217279726261765
R203,5121,C,Pairakandi,0.04488675918916055,0.0017006693857979413,0.00034217279726261765
R203,5122,C,SOLIMGONJ RCC GIDER BRIDGE,0.04487475620773706,0.0017005679518731997,0.00034217279726261765
R203,5124,B,Pairakandi (3),0.044850750244890096,0.0017003651203186506,0.00034217279726261765
R203,5126,C,Solimgonj,0.04482674428204313,0.0017001623371429187,0.00034217279726261765
R203,5130,B,Pairakandi (5),0.04482006945334909,0.0017001059621218136,0.00034217279726261765
R203,5131,B,Pairakandi(5),0.04483576115589297,0.001700238498810124,0.00034217279726261765
R203,5136,A,SOLINGONJ SLAB CULVERT,0.04491597620247917,0.0017009163413973355,0.00034217279726261765
R203,5145,C,BOGAHALI-3- SLAB CULVERT,0.04506774072857511,0.0017022002795161384,0.00034217279726261765
R203,5151,A,ULASING SLAB CULVERT,0.0451741866809063,0.0017031019766181143,0.00034217279726261765
R203,5152,B,ULASINEY-1- SLAB CULVERT,0.04519233753086376,0.0017032558266939382,0.00034217279726261765
R203,5153,C,ULASING-2- RCC GIDER BRIDGE,0.045210605483079015,0.0017034106974191797,0.00034217279726261765
R203,5155,C,BAGAHARI RCC GIDER BRIDGE,0.04524749269428289,0.0017037235030187533,0.00034217279726261765
R203,5156,A,BOGAHARI-1- SLAB CULVERT,0.045266111953271515,0.0017038814390029392,0.00034217279726261765
R203,5158,C,Shamgram (3),0.04530370177802213,0.0017042003801431061,0.00034217279726261765
R203,5159,C,Momtazer Bari,0.04532267234378412,0.0017043613864316505,0.00034217279726261765
R203,5160,C,BOGAHARI-4-SLAB CULVERT,0.04534176001180391,0.0017045234172938701,0.00034217279726261765
R203,5162,A,NAKAL PARA SLAB CULVERT,0.04538028665461684,0.0017048505550462556,0.00034217279726261765
R203,5163,C,SHAMGRAM RCC GIDER BRIDGE,0.04539972562941,0.0017050156630994064,0.00034217279726261765
R203,5164,C,SHAMGRAM-1-RCC GIDER BRIDGE,0.04541928170646094,0.0017051817980522127,0.00034217279726261765
R203,5168,C,Shamgram (3),0.04550804521786582,0.0017059362788290828,0.00034217279726261765
R203,5169,C,MOMTAZBARI SLAB CULVERT,0.045531934078454996,0.0017061394457396574,0.00034217279726261765
R203,5170,A,SHAMGRAM-3- SLAB CULVERT,0.045555940041301965,0.0017063436573206523,0.00034217279726261765
R203,5173,C,Rasullullahbad,0.045628660543389606,0.0017069625674352427,0.00034217279726261765
R203,5175,C,NAKAL PARA BOX CULVERT,0.04567772638940365,0.0017073804110741074,0.00034217279726261765
R203,5176,D,Momtazer Bathroom,0.04570243496579736,0.0017075909062092914,0.00034217279726261765
R203,5179,A,Rasullallah,0.04577726330852522,0.0017082286939751402,0.00034217279726261765
R203,5180,C,JAMUNA RCC GIDER BRIDGE,0.045802440293950086,0.001708443393234564,0.00034217279726261765
R203,5183,C,RASULLABAG RCC GIDER BRIDGE,0.04587867386377143,0.0017090938118523096,0.00034217279726261765
R203,5184,C,RASULLA SLAB CULVERT,0.04590431925822745,0.001709312727609831,0.00034217279726261765
R203,5185,A,DARISRAMPUR BOX CULVERT,0.045930081754941274,0.001709532699455962,0.00034217279726261765
R203,5186,C,SONAPUR RCC GIDER BRIDGE,0.04595596135391288,0.0017097537281845516,0.00034217279726261765
R203,5189,C,DARIRAMPUR RCC GIDER BRIDGE,0.046034302764374445,0.0017104231636654033,0.00034217279726261765
R203,5190,A,FOTICHARI BOX CULVERT,0.04606065077237721,0.001710648427944825,0.00034217279726261765
R203,5192,C,KATALCHORI BOX CULVERT,0.04611369809515612,0.0017111021400632977,0.00034217279726261765
R203,5193,C,SRIRAMPUR RCC GIDER BRIDGE,0.04614039740993226,0.0017113305895438725,0.00034217279726261765
R203,5195,C,SRIRAMPUR SLAB CULVERT,0.04619414734625791,0.0017117906794827903,0.00034217279726261765
R203,5196,C,SIRIRAMPUR BOX CULVERT,0.046221197967807416,0.0017120223216077134,0.00034217279726261765
R203,5200,C,SRIRAMPUR RCC GIDER BRIDGE,0.04633057147658335,0.0017129595574497916,0.00034217279726261765
R203,5201,C,Aliabad Market,0.04635820760942181,0.0017131965374964351,0.00034217279726261765
R203,5207,D,JALLAN,0.046526483553866155,0.0017146409213356774,0.00034217279726261765
R203,5210,C,Momtazer Guwalgor,0.0466122024065685,0.001715377619325864,0.00034217279726261765
R211,5245,A,ITAKHOLA BOX CULVERT,0.0827085049613299,0.001707078226823237,0.00034217279726261765
R211,5247,A,AMTOLI BOX CULVERT,0.08210952691273364,0.0017019930936061258,0.00034217279726261765
R211,5248,A,AMTOLI BOX CULVERT,0.08181003788843551,0.0016994618709955795,0.00034217279726261765
R211,5250,A,AMTOLI BOX CULVERT,0.08121105983983924,0.001694421945561658,0.00034217279726261765
R211,5252,A,BAJNABOR BOX CULVERT,0.08061208179124298,0.0016894118245532092,0.00034217279726261765
R211,5255,A,BAJNABOR BOX CULVERT,0.07971361471834858,0.0016819519505606843,0.00034217279726261765
R211,5257,A,BANDORDIA BOX CULVERT,0.07911463666975231,0.0016770151941306476,0.00034217279726261765
R211,5259,A,BANDARDIA -2 BOX CULVERT,0.07851565862115605,0.0016721073329845127,0.00034217279726261765
R211,5261,A,BANDORDIA 1 BOX,0.07791668057255978,0.0016672281141724657,0.00034217279726261765
R211,5265,A,SID PUR BRIGE,0.07671872447536725,0.0016575546064279089,0.00034217279726261765
R211,5269,A,ARSHOP PUR BOX CULVERT,0.07552076837817472,0.0016479927054119292,0.00034217279726261765
