road,id,model_type,condition,name,lat,lon,length,bridge_name
R170,4733,link,,,22.2318882,91.9214993,240.0,
R170,4734,bridge,A,,22.2303049,91.9195549,227.0,DUBURIA BOX CULVERT
R170,4735,link,,,22.2297493,91.9188882,88.0,
R170,4736,bridge,A,,22.2293734685,91.9186514304999,1.3,DUMURIA BOX CULVERT
R170,4737,link,,,22.222916,91.9145833,1000.0,
R170,4738,bridge,A,,22.220666,91.9090556,795.0,DUMURIA BOX CULVERT
R170,4739,link,,,22.2208882,91.9069444,205.0,
R170,4740,link,,,22.2244438,91.9019167,750.0,
R170,4741,bridge,C,,22.224416,91.9000278,197.0,GOLDEN PARK BAILEY WITH STEEL DECK
R170,4742,link,,,22.224416,91.8996941,38.0,
R170,4743,bridge,D,,22.2243049,91.8973052,250.0,BOLG BAILEY WITH STEEL DECK
R170,4744,link,,,22.2243049,91.897083,20.0,
R170,4745,link,,,22.2237771,91.8924163,490.0,
R170,4746,bridge,C,,22.2237493,91.8921386,26.0,DUMURIA RCC GIDER BRIDGE
R170,4747,link,,,22.2237216,91.8919441,19.0,
R170,4748,link,,,22.2233049,91.8894441,265.0,
R170,4749,bridge,C,,22.2231991866666,91.8874923115942,3.6,SHULKHALA MEDICAL BOX CULVERT
R170,4750,link,,,22.2229438,91.8827771,690.0,
R170,4751,bridge,D,,22.222916,91.8822216,55.0,SHOYLOK BAILEY WITH TIMBER DECK
R170,4752,link,,,22.2227493,91.8788882,345.0,
R170,4753,link,,,22.2215549,91.879666,165.0,
R170,4754,link,,,22.2181938,91.8819993,435.0,
R170,4755,bridge,A,,22.2168049,91.8829993,195.0,SOTOPUR BOX CULVERT
R170,4756,bridge,A,,22.2115493869565,91.8866130987577,30.5,SHILI KORA TRUSS WITH STEEL DECK
R170,4757,link,,,22.2105833,91.8872774,805.0,
R170,4758,bridge,C,,22.2098056,91.8877219,98.0,SHILKORI RCC BRIDGE
R170,4759,link,,,22.2076389,91.889333,292.0,
R170,4760,link,,,22.2054167,91.8909719,304.0,
R170,4761,link,,,22.1998608,91.8943052,656.0,
R170,4762,link,,,22.1992774,91.893083,50.0,
R170,4763,link,,,22.1969441,91.8932774,265.0,
R170,4764,link,,,22.1937774,91.8936663,430.0,
R170,4765,link,,,22.1916108,91.8941663,176.0,
R170,4766,link,,,22.1914719,91.8942774,24.0,
R170,4767,link,,,22.1905274,91.8949997,115.0,
R170,4768,link,,,22.1894441,91.8958886,53.0,
R170,4769,link,,,22.1831382,91.90075,947.0,
R170,4770,bridge,A,,22.1820271,91.9016389,152.0,CHANPUR BOX CULVERT
R170,4771,link,,,22.1797493,91.9031389,465.0,
R170,4772,link,,,22.1782493,91.9046111,65.0,
R170,4773,link,,,22.1781938,91.9048056,24.0,
R170,4774,link,,,22.1774993,91.9065833,203.0,
R170,4775,link,,,22.1769993,91.9074722,91.0,
R170,4776,bridge,B,,22.1762771,91.9089167,67.0,CHANPUR BOX CULVERT
R170,4777,link,,,22.1743604,91.909,288.0,
R170,4778,link,,,22.1721104,91.9134722,525.0,
R170,4779,link,,,22.1712771,91.9145,140.0,
R170,4780,bridge,A,,22.1700549,91.9145,139.0,CHANPUR BOX CULVERT
R170,4781,bridge,A,,22.1650833,91.9141667,556.0,CHANPUR SLAB CULVERT
R170,4782,link,,,22.1625278,91.9146667,295.0,
R170,4783,bridge,B,,22.1611111,91.9148056,184.0,PTTIA BOX CULVERT
R170,4784,link,,,22.158,91.9148889,401.0,
R170,4785,bridge,B,,22.1575646341463,91.9147783170731,4.1,CHANPUR BOX CULVERT
R170,4786,bridge,A,,22.15625,91.9144444,205.0,BOYLGOAR BOX CULVERT
R170,4787,link,,,22.1534722,91.9146667,324.0,
R170,4788,link,,,22.1517778,91.9145556,191.0,
R170,4789,link,,,22.1492497,91.9142222,280.0,
R170,4790,bridge,A,,22.1489441,91.9142222,32.0,BANIGRAM BOX CULVERT
R170,4791,bridge,B,,22.146083,91.9138611,326.0,BANIGRAM BOX CULVERT
R170,4792,link,,,22.142833,91.9138889,342.0,
R170,4793,link,,,22.1403886,91.9140833,300.0,
R170,4794,bridge,B,,22.132666,91.9156111,880.0,Bananibazaar
R170,4795,link,,,22.1316382,91.9161389,120.0,
R170,4796,bridge,B,,22.1237493,91.9170827,585.0,BANIKGRAM BOX CULVERT
R170,4797,bridge,A,,22.1252493,91.9178882,170.0,BANIK GROM
R170,4798,bridge,B,,22.1241110107692,91.9183920461538,3.0,BANIK GRAM BOX CULVERT
R170,4799,link,,,22.1235549,91.9186382,195.0,
R170,4800,bridge,A,,22.123166,91.9188049,49.0,EAST SADANPUR
R170,4801,link,,,22.1173327,91.9231382,866.0,
R170,4802,link,,,22.1165,91.9235271,85.0,
R170,4803,bridge,B,,22.1150278,91.9242771,182.0,SHADANPUR 3
R170,4804,bridge,C,,22.1122778,91.9255827,334.0,SHADANPUR 2
R170,4805,bridge,C,,22.1111534376033,91.9262038421487,4.0,SHADANPUR 5
R170,4806,bridge,A,,22.1088472636363,91.9274778636363,6.3,SHADANPUR 4
R170,4807,link,,,22.1083056,91.9277771,484.0,
R170,4808,bridge,A,,22.1071111,91.9280827,138.0,SHABOOK 2
R170,4809,bridge,A,,22.1029722,91.9293327,482.0,GURAGURI
R170,4810,bridge,C,,22.1019085556338,91.9296505697183,6.3,SHADAN PUR 1
R170,4811,link,,,22.1005556,91.9300549,284.0,
R170,4812,bridge,A,,22.0997147062499,91.93029508125,3.0,SHABOK 1
R170,4813,link,,,22.099583,91.9303327,96.00000000000364,
R170,4814,bridge,A,,22.0957497,91.9312771,437.99999999999636,GONAGORI BAZAR
R170,4815,bridge,A,,22.0906386,91.9317216,266.0,GONAGORI BAZAR
R170,4816,link,,,22.0913608,91.9323604,241.0,
R170,4817,link,,,22.0907774,91.9325271,55.0,
R170,4818,bridge,A,,22.0893608,91.9330271,168.0,PALA GRAM
R170,4819,bridge,A,,22.085083,91.9345274,502.0,SOLIAR BORIO CULVERT
R170,4820,link,,,22.0823049,91.9353608,318.0,
R170,4821,link,,,22.0821938,91.9353886,12.0,
R170,4822,bridge,A,,22.0806938,91.9355274,170.0,XALIPUR SCHOOL MORE
R170,4823,bridge,A,,22.0760549,91.9358608,520.0,KALIPUR (2) box
R170,4824,link,,,22.0732771,91.9361108,310.0,
R170,4825,link,,,22.0725827,91.9362774,85.0,
R170,4826,bridge,A,,22.0668327,91.9376663,660.0,MAHAMMAD KHALIR CULVER
R170,4827,link,,,22.0665556,91.9376941,13.0,
R170,4828,link,,,22.0643611,91.9381386,242.0,
R170,4829,bridge,A,,22.0639429882352,91.9383169851211,3.0,XALIPUR 3
R170,4830,bridge,A,,22.0601944,91.9399163,289.0,CHACULI BAILECHOR
R170,4831,bridge,C,,22.0589585573566,91.9398729795511,17.0,6 NO BAIL CHORI
R170,4832,link,,,22.0586111,91.9398608,401.0,
R170,4833,link,,,22.05625,91.940333,280.0,
R170,4834,link,,,22.0560278,91.9404163,25.0,
R170,4835,bridge,A,,22.0555598732394,91.9405180295774,9.3,BOYCHORY KB BAZAR
R170,4836,bridge,C,,22.05475,91.9406941,142.0,CHACHURI 2
R170,4837,bridge,A,,22.05125,91.9414997,403.0,FAIRA
R170,4838,link,,,22.0510833,91.9415274,18.0,
R170,4839,link,,,22.0472219,91.9416941,432.0,
R170,4840,link,,,22.0471386,91.9417219,5.0,
R170,4841,bridge,C,,22.0429441,91.9417497,470.0,FAIRA 2
R170,4842,link,,,22.0382774,91.9424997,530.0,
R170,4843,bridge,A,,22.0348052,91.9435552,400.0,UTTOR GOLDI
R170,4844,bridge,A,,22.0310862375,91.94465708333333,425.0,UTTOR GOLDI 2
R170,4845,link,,,22.0295549,91.9451108,175.0,
R170,4846,bridge,A,,22.0273604,91.9462219,194.0,BASHKHALI UTTOR
R170,4847,bridge,A,,22.0236938,91.946833,488.0,UTTOR GOLDI 5
R170,4848,bridge,A,,22.022793890566,91.9471181188679,5.2,YTTOR GOLDI 3
R170,4849,link,,,22.0208882,91.9477219,318.0,
R170,4850,link,,,22.0197493,91.948083,138.0,
R170,4851,bridge,A,,22.0159722,91.9494441,450.0,GOLDI XG SCHOOL MORE
R170,4852,bridge,A,,22.0147222,91.9499163,147.0,NEW WAPDAMORE
R170,4853,link,,,22.0123611,91.9506389,270.0,
R170,4854,bridge,A,,22.0093889,91.95125,330.0,DOARIPARA 1
R170,4855,bridge,A,,22.0068611,91.9513056,284.0,DOIRI PARA 2
R170,4856,link,,,22.00375,91.9515833,346.0,
R170,4857,link,,,22.0019444,91.9518333,40.0,
R170,4858,link,,,22.0017778,91.9518889,188.0,
R170,4859,link,,,22.0009167,91.9519722,70.0,
R170,4860,bridge,C,,21.9981108,91.9521389,316.0,SHILXUP BALLY
R170,4861,link,,,21.9941663,91.9524444,426.0,
R170,4862,bridge,A,,21.9924441,91.9526389,195.0,PATI BASH KHALI
R170,4863,bridge,A,,21.9885274,91.9530833,439.0,PATIYA BASH KHALI
R170,4864,link,,,21.9835274,91.9536944,546.0,
R170,4865,bridge,A,,21.978819674513275,91.95429259132744,529.0,CHAMBOL
R170,4866,link,,,21.9784993,91.9543333,36.0,
R170,4867,bridge,A,,21.9754993,91.9546944,334.0,BOROI HAT
R170,4868,bridge,A,,21.9747216,91.95475,61.0,BOROIYA HAT
R170,4869,link,,,21.974416,91.9548333,40.0,
R170,4870,link,,,21.9664722,91.9558611,880.0,
R170,4871,bridge,A,,21.9641944,91.9561111,255.0,PATIA BASH KHALI
R170,4872,bridge,A,,21.9640833,91.9561111,12.0,CHOMBHOT CHULVERT
R170,4873,bridge,A,,21.9617084832817,91.9563146603715,3.0,SHAXHAR PUR
R170,4874,link,,,21.9611667,91.9563611,323.0,
R170,4875,link,,,21.9573056,91.9565278,420.0,
R170,4876,bridge,A,,21.9494163,91.9575,890.0,NA PARA SHEET
R170,4877,link,,,21.9486108,91.9575833,90.0,
R170,4878,bridge,A,,21.9431108,91.9584167,615.0,NOAPARA
R170,4879,bridge,A,,21.9407839750649,91.9589192974026,11.3,NAPURA BAZAR
R170,4880,link,,,21.9396386,91.9591667,385.0,
R170,4881,bridge,D,,21.9386108,91.9595556,128.0,BOHADDER
R170,4882,link,,,21.9384441,91.9595833,15.0,
R170,4883,bridge,A,,21.9328049,91.9604167,632.0,BOHADDER
R170,4884,link,,,21.9307216,91.9606111,225.0,
R170,4885,bridge,A,,21.9217660224,91.9613275224,6.3,BOHADDER 2
R170,4886,link,,,21.9216938,91.9613333,1000.0,
R170,4887,link,,,21.9204716,91.9614722,140.0,
R170,4888,link,,,21.9187493,91.9616389,194.0,
R170,4889,bridge,B,,21.9137222,91.9621111,576.0,Hashiyar Para Bridge
R170,4890,link,,,21.9122778,91.9622778,150.0,
R170,4891,bridge,A,,21.9060216319802,91.963110720792,41.0,PUSHURI PREM
R170,4892,link,,,21.9028889,91.9635278,1010.0,
R170,4893,link,,,21.898083,91.9659722,555.0,
R170,4894,bridge,A,,21.8977470930232,91.9644735023255,1.5,PUSHORI
R170,4895,link,,,21.8977219,91.9643611,43.0,
R170,4896,link,,,21.893833,91.9651667,412.0,
R170,4897,link,,,21.8906386,91.96575,360.0,
R170,4898,link,,,21.8904997,91.9657778,20.0,
R170,4899,link,,,21.8896386,91.966,98.0,
R170,4900,intersection,,,21.8854163,91.9681938,524.0,
R170,4901,intersection,,,21.8852497,91.9683327,16.0,
R170,4902,intersection,,,21.8851941,91.9684993,28.0,
R170,4903,intersection,,,21.8851663,91.968666,25.0,
R170,4904,link,,,21.8833886,91.9719438,394.0,
R170,4905,link,,,21.8790271,91.9739438,535.0,
R170,4906,link,,,21.8737493,91.975416,600.0,
R170,4907,link,,,21.8703882,91.975666,380.0,
R170,4908,link,,,21.870166,91.9756938,20.0,
R170,4909,link,,,21.8614167,91.9778049,1000.0,
R170,4910,link,,,21.8603056,91.9779993,125.0,
R170,4911,link,,,21.8579444,91.9785271,274.0,
R170,4912,link,,,21.8528056,91.9799438,601.0,
R170,4913,link,,,21.8516667,91.9807216,152.0,
R170,4914,link,,,21.8484997,91.9782771,473.0,
R170,4915,link,,,21.8462774,91.9754993,375.0,
R170,4916,link,,,21.8398052,91.969666,1000.0,
R170,4917,link,,,21.8392497,91.9697216,65.0,
R170,4918,link,,,21.8310549,91.9696104,935.0,
R170,4919,link,,,21.8306938,91.9695827,15.0,
R170,4920,link,,,21.8215549,91.9696382,985.0,
R170,4921,link,,,21.8203049,91.9696382,140.0,
R170,4922,link,,,21.8121389,91.969666,860.0,
R170,4923,link,,,21.81175,91.9696104,61.0,
R170,4924,link,,,21.8088333,91.971666,414.0,
R170,4925,link,,,21.8047222,91.9742216,525.0,
R170,4926,link,,,21.8005556,91.9777493,590.0,
R170,4927,link,,,21.8000833,91.9814716,410.0,
R170,4928,link,,,21.7971386,91.9857774,558.0,
R170,4929,link,,,21.7963608,91.9874441,194.0,
R170,4930,link,,,21.7962774,91.9876941,30.0,
R170,4931,link,,,21.795333,91.9896108,218.0,
R170,4932,link,,,21.7933052,91.991583,310.0,
R170,4933,link,,,21.7900552,91.9969719,690.0,
R170,4934,link,,,21.789083,91.9994441,285.0,
R170,4935,link,,,21.7837219,92.0020278,715.0,
R170,4936,link,,,21.7833049,92.002,45.0,
R170,4937,link,,,21.7814716,92.0020278,207.0,
R170,4938,link,,,21.7747493,92.0020278,583.0,
R170,4939,link,,,21.7719716,92.0025556,485.0,
R170,4940,link,,,21.7717493,92.0028333,38.0,
R170,4941,link,,,21.7695271,92.0059444,407.0,
R170,4942,link,,,21.7681382,92.0077222,235.0,
R170,4943,link,,,21.7615278,92.0022778,786.0,
R170,4944,link,,,21.7611111,92.00775,48.0,
R170,4945,link,,,21.7595556,92.0076667,166.0,
R170,4946,link,,,21.7577778,92.0076111,195.0,
R170,4947,link,,,21.7545833,92.0078056,355.0,
R170,4948,link,,,21.7533056,92.0078333,144.0,
R170,4949,link,,,21.7529167,92.0078333,44.0,
R170,4950,sourcesink,,SoSi7,21.7521667,92.0078333,67.0,
R203,3054,intersection,,,23.7856663,90.5705827,0.0,
R203,4990,bridge,A,,23.7845274,90.5728327,260.0,BHULTA BOX CULVERT
R203,4991,bridge,A,,23.7841386,90.5787771,605.0,BHULTA-1-BOX CULVERT
R203,4992,link,,,23.7840552,90.5798604,135.0,
R203,4993,bridge,A,,23.7838886,90.5830549,310.0,KATRA BOX CULVERT
R203,4994,bridge,A,,23.7844088968115,90.5879045847826,2.0,KATHRA-2-SLAB CULVERT
R203,4995,link,,,23.784583,90.5895274,690.0,
R203,4996,bridge,A,,23.7846663,90.5897497,9.999999999999773,KATHRA-3-BOX CULVERT
R203,4997,link,,,23.7873608,90.5974997,880.0000000000002,
R203,4998,link,,,23.7872774,90.5988886,110.0,
R203,4999,bridge,B,,23.7912610110344,90.6069366337931,14.0,DUKTARA BOX CULVERT
R203,5000,link,,,23.7913886,90.6071944,870.0,
R203,5001,link,,,23.7904441,90.6065278,16.0,
R203,5002,link,,,23.7913886,90.6071111,114.0,
R203,5003,bridge,C,,23.7921386,90.6096667,392.0,KALIBARI RCC GIDER BRIDGE
R203,5004,link,,,23.7951108,90.6073056,58.0,
R203,5005,bridge,A,,23.7919719,90.6111667,10.0,KALIBARI BOX CULVERT
R203,5006,link,,,23.7934441,90.6163056,580.0,
R203,5007,bridge,C,,23.7936386,90.6170271,84.0,KALIBARI BAILEY WITH STEEL DECK
R203,5008,link,,,23.7937219,90.6174716,50.0,
R203,5009,link,,,23.7926663,90.6258327,866.0,
R203,5010,link,,,23.7890552,90.634333,1000.0,
R203,5011,bridge,A,,23.7893537498257,90.6389596268292,6.0,FAKIRBARI BOX CULVERT
R203,5012,link,,,23.7893886,90.6394997,574.0,
R203,5013,link,,,23.7886386,90.6439997,425.9999999999991,
R203,5014,bridge,A,,23.7892774,90.6486941,532.0000000000009,JAWARA BOX CULVERT
R203,5016,link,,,23.7893886,90.6542222,60.0,
R203,5017,bridge,A,,23.7893608,90.6545,30.0,ARAIHAZAR BAZAR BOX CULVERT
R203,5018,link,,,23.7879441,90.6614167,910.0,
R203,5019,bridge,C,,23.7882219,90.6626111,90.0,Arihazar
R203,5020,link,,,23.7881663,90.6628333,32.0,
R203,5021,link,,,23.788333,90.6707493,868.0,
R203,5022,bridge,C,,23.78841222,90.6755572787755,18.0,BOGADIH RCC GIDER BRIDGE
R203,5023,link,,,23.7884163,90.6758049,490.0,
R203,5024,link,,,23.7880552,90.680416,510.0,
R203,5025,bridge,A,,23.7881941,90.680916,44.0,BOGADIH-1-SLAB CULVERT
R203,5026,bridge,A,,23.788690139330544,90.68471539665272,388.0,BOGADIH SLAB CULVERT
R203,5027,link,,,23.7894163,90.6902774,568.0,
R203,5028,bridge,C,,23.7907231159496,90.6980635101783,18.0,SADADIA BAILEY WITH STEEL DECK
R203,5029,link,,,23.7907497,90.6982219,953.0,
R203,5030,link,,,23.7907774,90.6983608,18.0,
R203,5031,link,,,23.7907497,90.6984719,15.0,
R203,5032,link,,,23.790833,90.7078333,1000.0,
R203,5033,bridge,C,,23.7904441,90.7083611,84.0,Ramchandradi Bridge
R203,5034,link,,,23.7896386,90.7093611,144.0,
R203,5035,link,,,23.7837774,90.7136944,771.9999999999982,
R203,5036,link,,,23.7799716,90.7157222,500.0000000000018,
R203,5037,link,,,23.7768327,90.7174993,388.0,
R203,5038,link,,,23.7757493,90.7180827,112.0,
R203,5039,link,,,23.7700271,90.7223049,797.0,
R203,5040,link,,,23.7690271,90.7238882,203.0,
R203,5041,bridge,D,,23.7686104,90.7249993,124.0,Daribisnondi
R203,5042,bridge,C,,23.7685912455172,90.7250488224137,30.0,Bisnandi Bailey
R203,5043,link,,,23.7630556,90.7393608,1740.0,
R203,5044,link,,,23.7623056,90.7464719,783.0,
R203,5045,link,,,23.76225,90.746833,20.0,
R203,5046,link,,,23.7616944,90.7519722,629.0,
R203,5047,link,,,23.7621944,90.7521667,78.0,
R203,5048,link,,,23.7688049,90.7564444,1000.0,
R203,5049,link,,,23.7688327,90.7569444,55.0,
R203,5050,link,,,23.7687771,90.7576944,80.0,
R203,5051,link,,,23.7748327,90.76175,870.0,
R203,5052,link,,,23.7784993,90.768416,1007.0,
R203,5053,link,,,23.7783049,90.7686382,20.0,
R203,5054,link,,,23.778166,90.768916,42.0,
R203,5055,link,,,23.7788049,90.7709993,162.0,
R203,5056,link,,,23.7799716,90.7759716,774.0,
R203,5057,link,,,23.7846386,90.7821938,952.0,
R203,5058,link,,,23.7848886,90.7805549,66.0,
R203,5059,link,,,23.7800271,90.7859997,908.0,
R203,5060,link,,,23.7793604,90.7857774,86.0,
R203,5061,link,,,23.7775549,90.7880274,396.0,
R203,5062,link,,,23.7774993,90.788083,30.0,
R203,5063,link,,,23.777637469437654,90.7913293601467,339.0,
R203,5064,link,,,23.777666,90.7919997,70.0,
R203,5065,link,,,23.7776382,90.7946386,163.0,
R203,5066,link,,,23.7775549,90.7948608,142.0,
R203,5067,link,,,23.778166,90.8015833,15.0,
R203,5068,link,,,23.7782771,90.80325,843.0,
R203,5069,link,,,23.7783882,90.8038056,59.0,
R203,5070,link,,,23.7784716,90.8044722,70.0,
R203,5071,link,,,23.7808882,90.8115556,775.0,
R203,5072,link,,,23.7806104,90.8116944,96.0,
R203,5073,link,,,23.7799993,90.8105833,688.0,
R203,5074,link,,,23.7804438,90.8276382,210.0,
R203,5075,link,,,23.7777493,90.8196938,102.0,
R203,5076,link,,,23.7796938,90.8259438,709.9999999999964,
R203,5077,bridge,A,,23.7797819746031,90.8222072920635,1.5,BANCHARAMPUR-2-SLAB CULVERT
R203,5078,link,,,23.779916,90.8165278,126.00000000000728,
R203,5079,link,,,23.7779438,90.8186104,59.999999999992724,
R203,5080,intersection,,,23.7809716,90.8283882,104.0,
R203,5081,intersection,,,23.7812493,90.8287493,52.000000000007276,
R203,5082,bridge,A,,23.7855274,90.8273604,574.9999999999964,BANCHRAMPUR-1-SLAB CULVERT
R203,5083,link,,,23.7857774,90.8273049,30.0,
R203,5084,link,,,23.7894441,90.8269438,343.0,
R203,5085,bridge,A,,23.7908606664,90.8278452336,1.5,BANCHRAMPUR-5- SLAB CULVERT
R203,5086,bridge,C,,23.7936589656,90.8296259344,4.0,Uttor Banohram
R203,5087,link,,,23.7952497,90.8306382,1000.0,
R203,5088,bridge,A,,23.79588129632446,90.8314399059569,115.0,BNCHARAMPUR-3-SLAB CULVERT
R203,5089,bridge,B,,23.799583,90.8361386,674.0,BANCHRAMPUR RCC GIDER BRIDGE
R203,5090,link,,,23.8013333,90.8363886,211.0,
R203,5091,bridge,C,,23.8038422297,90.83902785,3.5,Sonarampur
R203,5092,link,,,23.80775,90.8431386,1000.0,
R203,5093,bridge,C,,23.8077778,90.8431386,5.0,Uttor Banch zampur (2)
R203,5094,bridge,C,,23.8086944,90.8444163,204.0,Sonarampur
R203,5095,bridge,C,,23.8084212394241,90.8451152413067,6.0,Sonarampur
R203,5096,bridge,C,,23.8061335196013,90.8509688747508,8.0,Sonarampur (2)
R203,5097,bridge,C,,23.8056589031007,90.8521832852713,45.0,SONARAMPUR BARAZ RCC GIDER BRIDGE
R203,5098,link,,,23.8056111,90.8523056,903.0,
R203,5099,link,,,23.8008889,90.8656111,1000.0,
R203,5100,link,,,23.8000833,90.8706382,1000.0,
R203,5101,bridge,C,,23.7998052,90.8715271,102.0,KADAMTOLI-1-BOX CULVERT
R203,5102,bridge,C,,23.7993886,90.8728327,152.0,KADAMTOLI-2-BOX CULVERT
R203,5103,bridge,C,,23.7991663,90.8740549,128.0,Kadamtoli(3)
R203,5104,link,,,23.7996108,90.8742493,44.0,
R203,5105,link,,,23.8040833,90.8748327,574.0,
R203,5106,bridge,C,,23.8040556,90.8782216,372.0,Kadantoli (4)
R203,5107,bridge,B,,23.8041693205405,90.8791694167567,1.0,PAIRAKANDI-1-SLAB CULVERT
R203,5108,bridge,C,,23.8044192805405,90.8812527367567,4.0,Pairakandi (3)
R203,5109,link,,,23.8044722,90.8816938,370.0,
R203,5110,link,,,23.8046667,90.8828604,122.0,
R203,5111,link,,,23.8045556,90.884333,136.0,
R203,5112,bridge,C,,23.8073611,90.8851108,357.0,SUTIKANDI-1-BOX CULVERT
R203,5113,bridge,C,,23.8115,90.8854719,455.0,Sutikandi
R203,5114,link,,,23.8118056,90.8855552,38.0,
R203,5115,link,,,23.812,90.8861386,150.0,
R203,5116,bridge,C,,23.8140278,90.8872774,235.0,Pairakandi
R203,5117,link,,,23.8171104,90.8905274,668.0,
R203,5118,link,,,23.8170827,90.8914441,97.0,
R203,5119,link,,,23.8197771,90.893083,430.0,
R203,5120,bridge,C,,23.819916,90.893083,10.0,Pairakandi (3)
R203,5121,bridge,C,,23.8215549,90.8936108,192.0,Pairakandi
R203,5122,bridge,C,,23.821161979076,90.8971205918478,56.0,SOLIMGONJ RCC GIDER BRIDGE
R203,5123,link,,,23.8211382,90.897333,368.0,
R203,5124,bridge,B,,23.822666,90.8981386,235.0,Pairakandi (3)
R203,5125,link,,,23.8226938,90.8981663,10.0,
R203,5126,bridge,C,,23.824792983175,90.8983353105834,3.0,Solimgonj
R203,5127,link,,,23.8292493,90.8986941,737.0,
R203,5128,link,,,23.8293049,90.8987219,8.0,
R203,5129,link,,,23.8293604,90.8987497,10.0,
R203,5130,bridge,B,,23.8312771,90.9024444,482.0,Pairakandi (5)
R203,5131,bridge,B,,23.8313049,90.9024722,10.0,Pairakandi(5)
R203,5132,link,,,23.831166,90.9038056,238.0,
R203,5133,link,,,23.8311104,90.9038333,10.0,
R203,5134,link,,,23.830666,90.9061389,260.0,
R203,5135,link,,,23.8300827,90.9158333,1000.0,
R203,5136,bridge,A,,23.8300827,90.9167493,92.0,SOLINGONJ SLAB CULVERT
R203,5137,link,,,23.8300827,90.9168327,30.0,
R203,5138,link,,,23.8299993,90.9187771,211.0,
R203,5139,link,,,23.8299716,90.9253327,667.0,
R203,5140,link,,,23.8299716,90.9256382,33.0,
R203,5141,link,,,23.8296938,90.9334997,867.0,
R203,5142,link,,,23.8298604,90.9343608,92.0,
R203,5143,link,,,23.8298882,90.9344441,8.0,
R203,5144,link,,,23.8298604,90.9394163,512.0,
R203,5145,bridge,C,,23.8298604,90.9395645,5.0,BOGAHALI-3- SLAB CULVERT
R203,5146,link,,,23.8298604,90.9396386,30.0,
R203,5147,link,,,23.8309993,90.9417774,300.0,
R203,5148,link,,,23.8309993,90.941833,8.0,
R203,5149,link,,,23.8311104,90.9420274,32.0,
R203,5150,link,,,23.8312771,90.9423608,18.0,
R203,5151,bridge,A,,23.8335274,90.9446108,362.0,ULASING SLAB CULVERT
R203,5152,bridge,B,,23.835833,90.9467219,338.0,ULASINEY-1- SLAB CULVERT
R203,5153,bridge,C,,23.8359441,90.9468608,30.0,ULASING-2- RCC GIDER BRIDGE
R203,5154,link,,,23.8381108,90.9493886,270.0,
R203,5155,bridge,C,,23.8403052,90.9520556,452.0,BAGAHARI RCC GIDER BRIDGE
R203,5156,bridge,A,,23.8434719,90.9551111,492.0,BOGAHARI-1- SLAB CULVERT
R203,5157,link,,,23.8439441,90.9557222,56.0,
R203,5158,bridge,C,,23.8456896260416,90.9575914239583,10.0,Shamgram (3)
R203,5159,bridge,C,,23.8472146645833,90.9592245354166,12.0,Momtazer Bari
R203,5160,bridge,C,,23.8474719,90.9595,576.0,BOGAHARI-4-SLAB CULVERT
R203,5161,link,,,23.85075,90.9618333,424.0,
R203,5162,bridge,A,,23.852473544186,90.9637441976744,4.0,NAKAL PARA SLAB CULVERT
R203,5163,bridge,C,,23.8533056,90.9646667,430.0,SHAMGRAM RCC GIDER BRIDGE
R203,5164,bridge,C,,23.8545278,90.9645556,142.0,SHAMGRAM-1-RCC GIDER BRIDGE
R203,5165,link,,,23.8565,90.966666,410.0,
R203,5166,link,,,23.8565278,90.966666,10.0,
R203,5167,link,,,23.8565278,90.9666938,8.0,
R203,5168,bridge,C,,23.8567737016393,90.9673003508196,5.0,Shamgram (3)
R203,5169,bridge,C,,23.8576452863387,90.9694502365027,4.0,MOMTAZBARI SLAB CULVERT
R203,5170,bridge,A,,23.8590278,90.9728604,915.0,SHAMGRAM-3- SLAB CULVERT
R203,5171,link,,,23.8600278,90.9731382,85.0,
R203,5172,link,,,23.8643889,90.973416,510.0,
R203,5173,bridge,C,,23.8679438,90.9732771,402.0,Rasullullahbad
R203,5174,link,,,23.8733327,90.9724993,618.0,
R203,5175,bridge,C,,23.8743535955223,90.9724993,12.4,NAKAL PARA BOX CULVERT
R203,5176,bridge,D,,23.8763327,90.9724993,335.0,Momtazer Bathroom
R203,5177,link,,,23.8763882,90.9726938,50.0,
R203,5178,link,,,23.8764438,90.9726938,15.0,
R203,5179,bridge,A,,23.876085348387,90.9746531548387,4.0,Rasullallah
R203,5180,bridge,C,,23.8756623754838,90.9769651935483,22.0,JAMUNA RCC GIDER BRIDGE
